accident_key,incident_id,incident_date,day_of_week,month,year,quarter,driver_age,driver_gender,road_conditions,weather_conditions,vehicle_type,vehicle_make,vehicle_model,accident_severity,number_of_vehicles,number_of_fatalities,is_weekend,season,age_group
2688,2688,14/01/2021,,,,,,Other,ICY,Snow,SUV,Volkswagen,Model F,serious,2,5,False,,
2689,2689,03/03/2021,,,,,24.0,Other,WET,Storm,Motorcycle,Volkswagen,Model G,critical,2,0,False,,Young
2690,2690,2023-06-21,Wednesday,6.0,2023.0,2.0,,Female,DRY,Windy,Bus,Ford,Model B,Serious,7,4,False,Summer,
2691,2691,14/04/2024,,,,,20.0,Male,wet,Sunny,Van,BMW,Model D,minor,2,2,False,,Young
2692,2692,2021-03-02,Tuesday,3.0,2021.0,1.0,167.0,Male,wet,storm,SUV,Chevrolet,Model B,critical,2,0,False,Spring,
2693,2693,2022-08-05,Friday,8.0,2022.0,3.0,26.0,Male,ICY,Storm,Sedan,Ford,Model E,Minor,7,4,False,Summer,Adult
2694,2694,21/06/2022,,,,,41.0,Other,muddy,rain,Car,Ford,Model C,Minor,4,1,False,,Middle-aged
2695,2695,2024-02-10,Saturday,2.0,2024.0,1.0,75.0,Other,DRY,sunny,Bus,Ford,Model H,Serious,1,3,True,Winter,Elderly
2696,2696,2022-02-06,Sunday,2.0,2022.0,1.0,39.0,Female,WET,Rain,SUV,Toyota,Model E,Serious,8,0,True,Winter,Middle-aged
2697,2697,21/06/2022,,,,,71.0,Other,DRY,Snow,Van,BMW,Model B,critical,3,1,False,,Elderly
2698,2698,2024-10-19,Saturday,10.0,2024.0,4.0,66.0,Female,wet,Storm,Sedan,Toyota,Model B,serious,5,5,True,Fall,Elderly
2699,2699,03/09/2024,,,,,76.0,Female,Muddy,sunny,Pickup,Chevrolet,Model A,MINOR,3,4,False,,Elderly
2700,2700,07/03/2022,,,,,,Female,WET,Sunny,Pickup,Chevrolet,Model B,Serious,3,0,False,,
2701,2701,02-02-2023,,,,,64.0,Other,Muddy,windy,Sedan,Chevrolet,Model A,SERIOUS,6,1,False,,Senior
2702,2702,06/30/2024,,,,,49.0,Other,WET,rain,SUV,Toyota,Model F,critical,1,3,False,,Middle-aged
2703,2703,23/10/2021,,,,,,Female,wet,sunny,SUV,Toyota,Model G,CRITICAL,6,4,False,,
2704,2704,2022-01-24,Monday,1.0,2022.0,1.0,82.0,Male,Wet,Snow,Van,Chevrolet,Model H,Minor,1,0,False,Winter,Elderly
2705,2705,14/02/2023,,,,,42.0,Other,DRY,sunny,Van,BMW,Model A,CRITICAL,7,1,False,,Middle-aged
2706,2706,30/05/2023,,,,,31.0,Male,dry,windy,Motorcycle,Audi,Model F,Minor,7,12,False,,Adult
2707,2707,04-05-2021,,,,,,Female,DRY,Cloudy,Car,BMW,Model H,minor,8,3,False,,
2708,2708,26/08/2022,,,,,55.0,Male,icy,Clear,Sedan,Audi,Model E,CRITICAL,1,0,False,,Senior
2709,2709,20/04/2021,,,,,73.0,Other,DRY,storm,Pickup,Nissan,Model G,CRITICAL,2,1,False,,Elderly
2710,2710,09-16-2021,,,,,25.0,Other,Dry,Fog,Sedan,Chevrolet,Model E,Minor,4,4,False,,Young
2711,2711,03-05-2022,,,,,78.0,Other,wet,rain,Truck,Ford,Model D,serious,8,3,False,,Elderly
2712,2712,2024-06-13,Thursday,6.0,2024.0,2.0,,Male,icy,snow,SUV,Chevrolet,Model A,serious,8,2,False,Summer,
2713,2713,11-08-2023,,,,,71.0,Male,Dry,Windy,Truck,Toyota,Model H,Serious,2,0,False,,Elderly
2714,2714,02/06/2023,,,,,176.0,Female,Dry,Snow,SUV,Toyota,Model E,Minor,4,4,False,,
2715,2715,02-05-2023,,,,,,Male,DRY,Windy,SUV,Mercedes,Model D,serious,6,3,False,,
2716,2716,29/08/2023,,,,,,Female,dry,Sunny,SUV,Toyota,Model E,Minor,4,4,False,,
2717,2717,10/04/2024,,,,,47.0,Female,icy,storm,Bus,Chevrolet,Model B,serious,6,1,False,,Middle-aged
2718,2718,20/02/2022,,,,,64.0,Female,icy,clear,Truck,Audi,Model F,minor,7,1,False,,Senior
2719,2719,03/24/2022,,,,,84.0,Male,dry,cloudy,Pickup,Ford,Model C,Serious,3,1,False,,Elderly
2720,2720,06/02/2023,,,,,,Other,WET,sunny,Bus,Honda,Model G,critical,7,5,False,,
2721,2721,06/22/2021,,,,,54.0,Other,dry,Storm,Motorcycle,Mercedes,Model A,MINOR,7,5,False,,Senior
2722,2722,03/26/2021,,,,,70.0,Female,Dry,clear,Pickup,Ford,Model F,MINOR,3,0,False,,Elderly
2723,2723,16/08/2023,,,,,36.0,Male,Muddy,sunny,Car,Volkswagen,Model B,CRITICAL,4,1,False,,Middle-aged
2724,2724,16/10/2023,,,,,73.0,Male,DRY,Sunny,Sedan,Volkswagen,Model E,critical,8,4,False,,Elderly
2725,2725,03/01/2022,,,,,36.0,Other,wet,rain,Car,Toyota,Model F,Serious,4,2,False,,Middle-aged
2726,2726,05/06/2021,,,,,36.0,Male,Muddy,snow,Pickup,Honda,Model C,minor,6,5,False,,Middle-aged
2727,2727,10-25-2023,,,,,66.0,Male,DRY,Snow,Pickup,Mercedes,Model D,critical,2,4,False,,Elderly
2728,2728,2022-04-12,Tuesday,4.0,2022.0,2.0,27.0,Female,Muddy,snow,Bus,Audi,Model F,minor,6,1,False,Spring,Adult
2729,2729,05/27/2021,,,,,79.0,Male,Icy,Fog,Bus,Toyota,Model B,CRITICAL,2,2,False,,Elderly
2730,2730,14/10/2024,,,,,36.0,Male,WET,clear,Car,Mercedes,Model G,Serious,7,0,False,,Middle-aged
2731,2731,31/10/2024,,,,,58.0,Male,WET,Sunny,Truck,BMW,Model E,serious,3,3,False,,Senior
2732,2732,05-22-2024,,,,,33.0,Other,Wet,Cloudy,Bus,Toyota,Model D,CRITICAL,7,0,False,,Adult
2733,2733,18/01/2024,,,,,52.0,Female,Wet,clear,Sedan,Toyota,Model A,minor,1,2,False,,Senior
2734,2734,06/09/2022,,,,,57.0,Other,muddy,fog,Sedan,Toyota,Model A,SERIOUS,4,5,False,,Senior
2735,2735,04-08-2023,,,,,23.0,Female,Muddy,storm,Bus,Ford,Model D,serious,2,2,False,,Young
2736,2736,01-25-2021,,,,,39.0,Male,muddy,Windy,Sedan,Nissan,Model A,SERIOUS,6,3,False,,Middle-aged
2737,2737,02/11/2021,,,,,18.0,Female,icy,Sunny,Truck,Ford,Model A,critical,3,4,False,,Young
2738,2738,03-06-2022,,,,,68.0,Other,Icy,Storm,Pickup,Audi,Model D,critical,2,2,False,,Elderly
2739,2739,08-18-2023,,,,,25.0,Other,Muddy,sunny,Motorcycle,Chevrolet,Model B,CRITICAL,6,4,False,,Young
2740,2740,04/10/2022,,,,,,Other,DRY,Snow,Sedan,Ford,Model C,Minor,4,2,False,,
2741,2741,30/11/2024,,,,,43.0,Other,dry,Fog,Pickup,BMW,Model G,minor,7,10,False,,Middle-aged
2742,2742,2024-02-18,Sunday,2.0,2024.0,1.0,,Other,icy,Windy,Truck,Hyundai,Model G,Minor,4,5,True,Winter,
2743,2743,12/10/2021,,,,,60.0,Other,dry,rain,Van,Toyota,Model F,Minor,5,3,False,,Senior
2744,2744,01/20/2021,,,,,21.0,Male,Dry,Sunny,Bus,Ford,Model B,Serious,1,3,False,,Young
2745,2745,04/07/2022,,,,,,Male,icy,fog,SUV,Volkswagen,Model E,MINOR,5,0,False,,
2746,2746,15/11/2024,,,,,,Male,Muddy,cloudy,Motorcycle,Hyundai,Model C,CRITICAL,3,0,False,,
2747,2747,17/02/2021,,,,,53.0,Other,WET,sunny,Motorcycle,Toyota,Model H,critical,2,4,False,,Senior
2748,2748,2021-10-12,Tuesday,10.0,2021.0,4.0,,Female,Dry,cloudy,Truck,BMW,Model G,MINOR,3,4,False,Fall,
2749,2749,11-08-2022,,,,,59.0,Male,Icy,snow,SUV,Nissan,Model H,serious,7,1,False,,Senior
2750,2750,03/21/2024,,,,,,Female,icy,cloudy,Motorcycle,Honda,Model F,SERIOUS,6,1,False,,
2751,2751,2023-03-12,Sunday,3.0,2023.0,1.0,84.0,Male,icy,snow,Motorcycle,Audi,Model F,Serious,4,0,True,Spring,Elderly
2752,2752,2023-03-03,Friday,3.0,2023.0,1.0,,Male,Wet,Rain,Truck,Ford,Model D,SERIOUS,5,1,False,Spring,
2753,2753,08/11/2021,,,,,70.0,Other,Icy,Clear,Bus,BMW,Model D,SERIOUS,8,1,False,,Elderly
2754,2754,2022-09-16,Friday,9.0,2022.0,3.0,65.0,Female,ICY,Snow,Sedan,Toyota,Model H,CRITICAL,5,5,False,Fall,Senior
2755,2755,02/08/2021,,,,,,Other,Icy,Windy,Pickup,Volkswagen,Model B,serious,7,5,False,,
2756,2756,12/11/2024,,,,,183.0,Other,WET,Cloudy,SUV,Audi,Model A,Minor,5,3,False,,
2757,2757,2022-02-12,Saturday,2.0,2022.0,1.0,68.0,Male,DRY,storm,SUV,Volkswagen,Model G,Serious,7,3,True,Winter,Elderly
2758,2758,02/03/2023,,,,,,Female,muddy,windy,Bus,Chevrolet,Model E,Minor,8,20,False,,
2759,2759,09/12/2024,,,,,35.0,Male,dry,Sunny,Sedan,BMW,Model G,Critical,3,3,False,,Adult
2760,2760,2021-01-23,Saturday,1.0,2021.0,1.0,70.0,Male,DRY,Storm,Motorcycle,Toyota,Model B,SERIOUS,4,4,True,Winter,Elderly
2761,2761,04/22/2023,,,,,62.0,Female,wet,Storm,Truck,Chevrolet,Model F,Serious,2,0,False,,Senior
2762,2762,07/05/2023,,,,,,Other,dry,cloudy,Bus,Honda,Model F,MINOR,6,5,False,,
2763,2763,2022-02-27,Sunday,2.0,2022.0,1.0,80.0,Other,Wet,snow,Van,Chevrolet,Model H,CRITICAL,2,4,True,Winter,Elderly
2764,2764,02-26-2022,,,,,67.0,Other,icy,Cloudy,Van,Ford,Model G,CRITICAL,3,1,False,,Elderly
2765,2765,11/22/2021,,,,,26.0,Other,Muddy,Fog,Truck,Ford,Model E,minor,6,5,False,,Adult
2766,2766,10/27/2023,,,,,68.0,Male,wet,Rain,Sedan,Volkswagen,Model F,SERIOUS,5,2,False,,Elderly
2767,2767,10/20/2021,,,,,51.0,Other,ICY,Cloudy,SUV,Chevrolet,Model E,Serious,8,4,False,,Senior
2768,2768,05-21-2022,,,,,,Other,Muddy,Storm,Pickup,Honda,Model E,MINOR,8,5,False,,
2769,2769,01/08/2023,,,,,,Female,ICY,cloudy,SUV,Hyundai,Model B,Serious,1,3,False,,
2770,2770,07/06/2021,,,,,,Other,Muddy,Clear,Truck,BMW,Model B,Serious,3,1,False,,
2771,2771,12/05/2024,,,,,,Female,icy,Snow,SUV,Nissan,Model G,critical,3,1,False,,
2772,2772,25/12/2021,,,,,58.0,Female,Muddy,Fog,Bus,Chevrolet,Model A,CRITICAL,4,2,False,,Senior
2773,2773,06-19-2024,,,,,43.0,Female,DRY,Sunny,SUV,Chevrolet,Model E,MINOR,2,5,False,,Middle-aged
2774,2774,11/01/2022,,,,,31.0,Other,icy,rain,Pickup,Nissan,Model H,MINOR,3,2,False,,Adult
2775,2775,01/12/2024,,,,,77.0,Female,wet,Windy,Sedan,BMW,Model C,CRITICAL,3,2,False,,Elderly
2776,2776,11/20/2021,,,,,,Male,DRY,Rain,Sedan,Nissan,Model E,MINOR,5,3,False,,
2777,2777,05/17/2021,,,,,39.0,Male,muddy,Cloudy,SUV,Honda,Model G,Serious,5,0,False,,Middle-aged
2778,2778,10/08/2023,,,,,38.0,Other,DRY,windy,Bus,Nissan,Model D,Serious,6,0,False,,Middle-aged
2779,2779,2023-01-26,Thursday,1.0,2023.0,1.0,,Other,dry,Rain,Motorcycle,Audi,Model F,SERIOUS,7,4,False,Winter,
2780,2780,08/04/2021,,,,,,Other,wet,Clear,Pickup,Ford,Model F,MINOR,7,4,False,,
2781,2781,12/04/2021,,,,,83.0,Other,icy,storm,Motorcycle,BMW,Model E,SERIOUS,1,24,False,,Elderly
2782,2782,05/30/2021,,,,,77.0,Male,wet,clear,Truck,Audi,Model B,critical,7,13,False,,Elderly
2783,2783,12/05/2022,,,,,62.0,Other,wet,Rain,Bus,Chevrolet,Model C,CRITICAL,4,5,False,,Senior
2784,2784,01/22/2021,,,,,75.0,Other,dry,Windy,Van,Nissan,Model A,minor,1,5,False,,Elderly
2785,2785,10/04/2024,,,,,,Other,wet,Rain,Pickup,Chevrolet,Model F,minor,6,3,False,,
2786,2786,01/29/2024,,,,,51.0,Female,wet,rain,Sedan,Ford,Model E,Critical,5,0,False,,Senior
2787,2787,08/23/2023,,,,,39.0,Male,Wet,Sunny,Motorcycle,Toyota,Model G,MINOR,7,0,False,,Middle-aged
2788,2788,06/02/2021,,,,,36.0,Female,wet,Rain,Pickup,Toyota,Model G,Serious,2,5,False,,Middle-aged
2789,2789,12/09/2021,,,,,23.0,Male,Muddy,Snow,Car,Chevrolet,Model G,SERIOUS,5,0,False,,Young
2790,2790,08/06/2021,,,,,53.0,Male,Wet,Windy,Truck,Hyundai,Model G,Minor,8,2,False,,Senior
2791,2791,2022-07-14,Thursday,7.0,2022.0,3.0,75.0,Male,DRY,sunny,Bus,Audi,Model B,critical,4,1,False,Summer,Elderly
2792,2792,2023-01-04,Wednesday,1.0,2023.0,1.0,,Other,Muddy,Storm,Truck,Nissan,Model B,Minor,5,4,False,Winter,
2793,2793,03/12/2021,,,,,78.0,Male,Muddy,Clear,Bus,Nissan,Model D,critical,4,5,False,,Elderly
2794,2794,04/08/2021,,,,,77.0,Male,Muddy,sunny,Van,Audi,Model D,CRITICAL,4,3,False,,Elderly
2795,2795,13/09/2024,,,,,83.0,Male,dry,storm,Sedan,Hyundai,Model D,minor,4,1,False,,Elderly
2796,2796,09/24/2022,,,,,,Female,Muddy,sunny,Bus,Honda,Model C,critical,6,2,False,,
2797,2797,02/12/2023,,,,,,Female,dry,clear,Truck,Ford,Model A,minor,4,5,False,,
2798,2798,2022-05-04,Wednesday,5.0,2022.0,2.0,,Male,wet,clear,Van,Audi,Model G,serious,4,0,False,Spring,
2799,2799,02/02/2021,,,,,,Other,wet,Fog,Truck,Mercedes,Model D,critical,8,4,False,,
2800,2800,29/01/2022,,,,,,Female,Muddy,Sunny,Car,Nissan,Model E,CRITICAL,2,0,False,,
2801,2801,07/17/2021,,,,,41.0,Other,WET,Sunny,Sedan,Volkswagen,Model G,Serious,1,0,False,,Middle-aged
2802,2802,2021-12-09,Thursday,12.0,2021.0,4.0,,Female,wet,Windy,Motorcycle,Volkswagen,Model A,critical,3,3,False,Winter,
2803,2803,2023-11-16,Thursday,11.0,2023.0,4.0,,Other,dry,Clear,Sedan,Honda,Model C,MINOR,8,2,False,Fall,
2804,2804,11/01/2022,,,,,39.0,Male,Muddy,Fog,Truck,BMW,Model A,critical,1,15,False,,Middle-aged
2805,2805,15/01/2024,,,,,80.0,Female,wet,sunny,SUV,Honda,Model H,SERIOUS,4,11,False,,Elderly
2806,2806,2022-04-21,Thursday,4.0,2022.0,2.0,74.0,Female,DRY,Windy,Motorcycle,Ford,Model C,Critical,2,5,False,Spring,Elderly
2807,2807,01/01/2023,,,,,,Female,wet,cloudy,Car,BMW,Model A,CRITICAL,5,3,False,,
2808,2808,01/09/2024,,,,,49.0,Male,Dry,Snow,Car,Volkswagen,Model C,critical,2,5,False,,Middle-aged
2809,2809,2023-07-29,Saturday,7.0,2023.0,3.0,40.0,Female,ICY,Snow,Motorcycle,BMW,Model G,minor,8,5,True,Summer,Middle-aged
2810,2810,09/09/2024,,,,,70.0,Male,muddy,storm,Pickup,Volkswagen,Model A,critical,4,0,False,,Elderly
2811,2811,18/05/2021,,,,,,Male,muddy,Sunny,Van,BMW,Model H,minor,2,5,False,,
2812,2812,05-11-2024,,,,,,Other,ICY,storm,Van,Hyundai,Model G,minor,7,3,False,,
2813,2813,2024-03-11,Monday,3.0,2024.0,1.0,20.0,Male,Icy,Cloudy,Van,Volkswagen,Model H,CRITICAL,2,4,False,Spring,Young
2814,2814,07-14-2021,,,,,72.0,Male,Icy,Storm,Motorcycle,Chevrolet,Model D,Critical,4,3,False,,Elderly
2815,2815,10/20/2024,,,,,33.0,Other,dry,Cloudy,Car,BMW,Model C,serious,6,3,False,,Adult
2816,2816,12/26/2021,,,,,69.0,Male,Dry,sunny,Pickup,Mercedes,Model C,Critical,7,5,False,,Elderly
2817,2817,26/09/2024,,,,,69.0,Other,Muddy,windy,Truck,BMW,Model E,MINOR,2,2,False,,Elderly
2818,2818,31/05/2024,,,,,19.0,Male,icy,Storm,SUV,Chevrolet,Model F,MINOR,3,4,False,,Young
2819,2819,13/11/2023,,,,,189.0,Other,ICY,Storm,Sedan,Volkswagen,Model H,Critical,3,4,False,,
2820,2820,18/04/2024,,,,,,Other,DRY,Clear,SUV,Nissan,Model H,Serious,2,3,False,,
2821,2821,02/13/2021,,,,,46.0,Female,Icy,Sunny,Bus,Hyundai,Model H,SERIOUS,6,2,False,,Middle-aged
2822,2822,05/28/2023,,,,,38.0,Male,Muddy,Rain,Truck,Honda,Model D,SERIOUS,5,1,False,,Middle-aged
2823,2823,07/02/2023,,,,,,Female,WET,Clear,Bus,Nissan,Model D,critical,4,3,False,,
2824,2824,2023-02-09,Thursday,2.0,2023.0,1.0,64.0,Female,dry,Sunny,Truck,Chevrolet,Model A,CRITICAL,3,5,False,Winter,Senior
2825,2825,2021-03-19,Friday,3.0,2021.0,1.0,,Female,Muddy,snow,Motorcycle,Volkswagen,Model G,Minor,5,5,False,Spring,
2826,2826,09/05/2024,,,,,31.0,Other,muddy,Cloudy,Van,Audi,Model H,Serious,2,5,False,,Adult
2827,2827,2022-11-05,Saturday,11.0,2022.0,4.0,37.0,Female,ICY,Windy,Bus,Nissan,Model B,critical,8,2,True,Fall,Middle-aged
2828,2828,10/13/2022,,,,,40.0,Male,muddy,Rain,Truck,Hyundai,Model G,CRITICAL,5,2,False,,Middle-aged
2829,2829,30/04/2023,,,,,,Female,ICY,sunny,Motorcycle,Toyota,Model G,serious,7,5,False,,
2830,2830,2021-02-18,Thursday,2.0,2021.0,1.0,68.0,Male,Muddy,storm,Sedan,BMW,Model C,MINOR,1,2,False,Winter,Elderly
2831,2831,10/11/2022,,,,,23.0,Male,wet,rain,SUV,Hyundai,Model G,MINOR,3,5,False,,Young
2832,2832,04/21/2021,,,,,52.0,Male,Wet,cloudy,SUV,Audi,Model E,CRITICAL,2,0,False,,Senior
2833,2833,08/11/2024,,,,,,Other,dry,cloudy,Van,Nissan,Model G,SERIOUS,8,1,False,,
2834,2834,21/02/2023,,,,,20.0,Female,Icy,cloudy,Motorcycle,Nissan,Model G,minor,4,4,False,,Young
2835,2835,2024-07-13,Saturday,7.0,2024.0,3.0,22.0,Female,Wet,rain,Motorcycle,Nissan,Model G,Minor,8,3,True,Summer,Young
2836,2836,2023-10-04,Wednesday,10.0,2023.0,4.0,47.0,Female,Dry,Fog,Pickup,Volkswagen,Model H,minor,6,3,False,Fall,Middle-aged
2837,2837,2022-01-30,Sunday,1.0,2022.0,1.0,50.0,Other,Muddy,Storm,Truck,Audi,Model D,Minor,7,5,True,Winter,Middle-aged
2838,2838,17/10/2021,,,,,34.0,Male,WET,sunny,Truck,Ford,Model G,Critical,2,3,False,,Adult
2839,2839,12-22-2021,,,,,83.0,Male,Icy,cloudy,Van,Mercedes,Model F,CRITICAL,4,5,False,,Elderly
2840,2840,29/04/2022,,,,,28.0,Female,Dry,Fog,Pickup,Volkswagen,Model H,critical,6,3,False,,Adult
2841,2841,08/15/2023,,,,,82.0,Other,Icy,windy,Truck,Mercedes,Model B,minor,6,0,False,,Elderly
2842,2842,28/12/2021,,,,,22.0,Female,Wet,Sunny,SUV,Audi,Model E,Critical,2,2,False,,Young
2843,2843,03/26/2024,,,,,63.0,Female,WET,Snow,Sedan,Audi,Model F,SERIOUS,7,0,False,,Senior
2844,2844,2023-09-13,Wednesday,9.0,2023.0,3.0,69.0,Female,Dry,sunny,Truck,Audi,Model D,Critical,5,3,False,Fall,Elderly
2845,2845,07/01/2023,,,,,41.0,Male,WET,Sunny,Car,Audi,Model D,SERIOUS,5,5,False,,Middle-aged
2846,2846,06/23/2023,,,,,,Other,icy,clear,SUV,Hyundai,Model A,MINOR,6,2,False,,
2847,2847,11/16/2021,,,,,27.0,Male,wet,Clear,Sedan,Chevrolet,Model A,MINOR,5,4,False,,Adult
2848,2848,21/02/2023,,,,,77.0,Male,ICY,clear,Pickup,Mercedes,Model B,CRITICAL,1,4,False,,Elderly
2849,2849,07/09/2022,,,,,67.0,Male,icy,sunny,Bus,Ford,Model H,minor,6,2,False,,Elderly
2850,2850,12/26/2021,,,,,73.0,Other,dry,fog,Van,Chevrolet,Model D,serious,6,4,False,,Elderly
2851,2851,02/08/2023,,,,,37.0,Other,wet,rain,Truck,Toyota,Model D,critical,4,0,False,,Middle-aged
2852,2852,2023-08-20,Sunday,8.0,2023.0,3.0,84.0,Female,muddy,storm,Sedan,Chevrolet,Model A,Serious,5,2,True,Summer,Elderly
2853,2853,2022-01-24,Monday,1.0,2022.0,1.0,22.0,Female,DRY,Sunny,Motorcycle,Volkswagen,Model A,critical,7,1,False,Winter,Young
2854,2854,23/10/2023,,,,,85.0,Male,icy,Snow,Sedan,Ford,Model G,Minor,6,0,False,,Elderly
2855,2855,04-09-2023,,,,,,Male,icy,Clear,Truck,Honda,Model B,Critical,8,3,False,,
2856,2856,04/02/2023,,,,,48.0,Other,WET,snow,Car,Nissan,Model C,critical,7,2,False,,Middle-aged
2857,2857,2024-04-19,Friday,4.0,2024.0,2.0,21.0,Female,Muddy,Windy,Truck,Toyota,Model A,Critical,1,23,False,Spring,Young
2858,2858,21/03/2021,,,,,67.0,Female,Icy,fog,Car,Ford,Model H,CRITICAL,4,2,False,,Elderly
2859,2859,2024-03-04,Monday,3.0,2024.0,1.0,76.0,Female,Icy,snow,Sedan,Hyundai,Model B,critical,2,1,False,Spring,Elderly
2860,2860,06-13-2023,,,,,135.0,Female,Dry,Sunny,Motorcycle,Toyota,Model E,serious,7,3,False,,
2861,2861,12-15-2022,,,,,,Female,dry,sunny,Bus,Toyota,Model H,MINOR,6,0,False,,
2862,2862,2024-11-27,Wednesday,11.0,2024.0,4.0,61.0,Male,Dry,cloudy,Van,Volkswagen,Model D,Serious,1,0,False,Fall,Senior
2863,2863,03/01/2023,,,,,41.0,Male,Dry,Windy,Truck,BMW,Model B,minor,3,0,False,,Middle-aged
2864,2864,12/03/2021,,,,,68.0,Other,wet,Storm,Van,Honda,Model C,Minor,1,4,False,,Elderly
2865,2865,12/18/2024,,,,,,Other,wet,Rain,Bus,Volkswagen,Model D,CRITICAL,1,5,False,,
2866,2866,06/20/2022,,,,,55.0,Male,Muddy,snow,Van,Volkswagen,Model E,SERIOUS,4,4,False,,Senior
2867,2867,05-22-2022,,,,,,Other,DRY,Storm,SUV,Mercedes,Model A,minor,2,5,False,,
2868,2868,2021-01-26,Tuesday,1.0,2021.0,1.0,,Male,wet,Windy,SUV,Volkswagen,Model F,Minor,3,4,False,Winter,
2869,2869,07/09/2021,,,,,52.0,Male,DRY,Sunny,Sedan,Mercedes,Model F,CRITICAL,5,5,False,,Senior
2870,2870,15/04/2024,,,,,46.0,Female,Wet,Clear,Truck,Honda,Model G,SERIOUS,5,2,False,,Middle-aged
2871,2871,22/01/2022,,,,,31.0,Male,Icy,clear,Pickup,Audi,Model D,Critical,7,1,False,,Adult
2872,2872,25/05/2023,,,,,28.0,Male,Muddy,snow,Bus,Honda,Model C,Minor,1,2,False,,Adult
2873,2873,28/12/2023,,,,,41.0,Male,dry,Storm,Car,Toyota,Model A,SERIOUS,8,3,False,,Middle-aged
2874,2874,09-23-2022,,,,,79.0,Female,Muddy,Fog,Sedan,Ford,Model E,minor,4,5,False,,Elderly
2875,2875,2021-07-02,Friday,7.0,2021.0,3.0,,Female,Dry,Clear,Bus,Audi,Model E,CRITICAL,8,5,False,Summer,
2876,2876,18/03/2024,,,,,39.0,Other,Dry,clear,Truck,Volkswagen,Model A,Critical,4,5,False,,Middle-aged
2877,2877,20/10/2021,,,,,46.0,Other,Icy,Rain,Pickup,Toyota,Model F,SERIOUS,5,2,False,,Middle-aged
2878,2878,27/03/2023,,,,,65.0,Male,icy,fog,Car,Mercedes,Model G,SERIOUS,7,4,False,,Senior
2879,2879,11/12/2021,,,,,,Female,Wet,fog,Motorcycle,Hyundai,Model F,SERIOUS,7,11,False,,
2880,2880,24/05/2021,,,,,31.0,Other,Icy,snow,Truck,Nissan,Model F,SERIOUS,7,1,False,,Adult
2881,2881,05/04/2023,,,,,64.0,Other,Wet,storm,Sedan,Toyota,Model B,Serious,3,3,False,,Senior
2882,2882,2023-02-07,Tuesday,2.0,2023.0,1.0,,Male,dry,cloudy,SUV,Ford,Model C,Serious,2,2,False,Winter,
2883,2883,2021-10-03,Sunday,10.0,2021.0,4.0,67.0,Other,WET,Snow,SUV,Toyota,Model D,CRITICAL,3,3,True,Fall,Elderly
2884,2884,08/01/2022,,,,,20.0,Other,icy,Windy,Motorcycle,Nissan,Model C,serious,6,1,False,,Young
2885,2885,07/03/2024,,,,,54.0,Other,DRY,fog,Sedan,Hyundai,Model H,Critical,6,20,False,,Senior
2886,2886,05/01/2021,,,,,42.0,Female,icy,cloudy,Pickup,Volkswagen,Model G,critical,8,1,False,,Middle-aged
2887,2887,04/18/2023,,,,,83.0,Other,ICY,Sunny,Van,Toyota,Model A,Critical,2,4,False,,Elderly
2888,2888,2024-07-27,Saturday,7.0,2024.0,3.0,32.0,Male,Muddy,snow,Car,BMW,Model C,SERIOUS,5,3,True,Summer,Adult
2889,2889,2022-08-24,Wednesday,8.0,2022.0,3.0,39.0,Male,DRY,Storm,Sedan,Mercedes,Model A,CRITICAL,2,4,False,Summer,Middle-aged
2890,2890,13/09/2021,,,,,,Female,dry,cloudy,SUV,Toyota,Model F,MINOR,4,5,False,,
2891,2891,2024-04-14,Sunday,4.0,2024.0,2.0,48.0,Male,icy,Clear,Bus,Volkswagen,Model D,minor,6,0,True,Spring,Middle-aged
2892,2892,21/09/2023,,,,,166.0,Other,Muddy,Cloudy,SUV,Nissan,Model G,Minor,1,2,False,,
2893,2893,05-06-2021,,,,,,Male,icy,fog,Sedan,Audi,Model C,Minor,1,5,False,,
2894,2894,2021-03-27,Saturday,3.0,2021.0,1.0,76.0,Male,muddy,Windy,SUV,Ford,Model G,Minor,5,5,True,Spring,Elderly
2895,2895,06/12/2023,,,,,,Male,muddy,windy,Motorcycle,Ford,Model G,SERIOUS,4,3,False,,
2896,2896,12-02-2023,,,,,45.0,Male,WET,snow,Truck,Toyota,Model B,Serious,8,0,False,,Middle-aged
2897,2897,08/28/2023,,,,,45.0,Male,Dry,fog,Motorcycle,BMW,Model F,Critical,3,4,False,,Middle-aged
2898,2898,10-28-2024,,,,,85.0,Male,ICY,cloudy,Van,Chevrolet,Model A,Serious,4,3,False,,Elderly
2899,2899,10/01/2023,,,,,,Other,DRY,Storm,Bus,Volkswagen,Model A,Minor,1,3,False,,
2900,2900,04-28-2021,,,,,58.0,Male,Wet,storm,Motorcycle,Chevrolet,Model C,Critical,1,2,False,,Senior
2901,2901,01-07-2021,,,,,,Other,Muddy,Clear,Sedan,Toyota,Model G,serious,8,1,False,,
2902,2902,2021-10-12,Tuesday,10.0,2021.0,4.0,37.0,Female,Muddy,rain,Truck,Volkswagen,Model E,Critical,6,3,False,Fall,Middle-aged
2903,2903,09/09/2021,,,,,31.0,Female,dry,Clear,Car,Mercedes,Model F,minor,4,1,False,,Adult
2904,2904,03/12/2024,,,,,29.0,Female,Wet,snow,SUV,Mercedes,Model B,serious,4,4,False,,Adult
2905,2905,07/15/2023,,,,,,Female,wet,storm,Car,Ford,Model F,serious,1,2,False,,
